prov_code,kab_code,kec_code,full_code,nama_kecamatan
13,02,19,130219,Danau Kembar
13,03,03,130303,Tanjung Gadang
13,03,04,130304,Sijunjung
13,03,05,130305,IV Nagari
13,03,06,130306,Kamang Baru
13,03,07,130307,Lubuak Tarok
13,03,08,130308,Koto VII
13,03,09,130309,Sumpur Kudus
13,03,10,130310,Kupitan
13,04,01,130401,X Koto (Sepuluh Koto)
13,04,02,130402,Batipuh
13,04,03,130403,Rambatan
13,04,04,130404,Lima Kaum
13,04,05,130405,Tanjung Emas
13,04,06,130406,Lintau Buo
13,04,07,130407,Sungayang
13,04,08,130408,Sungai Tarab
13,04,09,130409,Pariangan
13,04,10,130410,Salimpaung (Salimpauang)
13,04,11,130411,Padang Ganting
13,04,12,130412,Tanjuang Baru (Tanjung Baru)
13,04,13,130413,Lintau Buo Utara
13,04,14,130414,Batipuah Selatan (Batipuh Selatan)
13,05,01,130501,Lubuk Alung
13,05,02,130502,Batang Anai
13,05,03,130503,Nan Sabaris
13,05,04,130504,2 x 11 Enam Lingkuang
13,05,05,130505,VII Koto Sungai Sarik
13,05,06,130506,V Koto Kampung Dalam
13,05,07,130507,Sungai Garingging
13,05,08,130508,Sungai Limau
13,05,09,130509,IV Koto Aur Malintang
13,05,10,130510,Ulakan Tapakih
13,05,11,130511,Sintuak Toboh Gadang
13,05,12,130512,Padang Sago
13,05,13,130513,Batang Gasan
13,05,14,130514,V Koto Timur
13,05,15,130515,2 x 11 Kayu Tanam
13,05,16,130516,Patamuan
13,05,17,130517,Enam Lingkung
13,06,01,130601,Tanjung Mutiara
13,06,02,130602,Lubuk Basung
13,06,03,130603,Tanjung Raya
13,06,04,130604,Matur
13,06,05,130605,IV Koto (Ampek Koto)
13,06,06,130606,Banuhampu
13,06,07,130607,Ampek Angkek (IV Angkat Candung)
13,06,08,130608,Baso
13,06,09,130609,Tilatang Kamang
13,06,10,130610,Palupuh
13,06,11,130611,Palembayan (Pelembayan)
13,06,12,130612,Sungai Pua (Puar)
13,06,13,130613,Ampek Nagari (IV Nagari )
13,06,14,130614,Candung
13,06,15,130615,Kamang Magek
13,06,16,130616,Malalak (Malakak)
13,07,01,130701,Suliki
13,07,02,130702,Guguak (Gugu)
13,07,03,130703,Payakumbuh
13,07,04,130704,Luak (Luhak)
13,07,05,130705,Harau
13,07,06,130706,Pangkalan Koto Baru
13,07,07,130707,Kapur IX/Sembilan
13,07,08,130708,Gunuang Omeh (Gunung Mas)
13,07,09,130709,Lareh Sago Halaban
13,07,10,130710,Situjuah Limo Nagari (Situjuah Lima Nagari)
13,07,11,130711,Mungka
13,07,12,130712,Bukik Barisan
13,07,13,130713,Akabiluru
13,08,04,130804,Bonjol
13,08,05,130805,Lubuk Sikaping
13,08,07,130807,Panti
13,08,08,130808,Mapat Tunggul
13,08,12,130812,Duo Koto
13,08,13,130813,Tigo Nagari
13,08,14,130814,Rao
13,08,15,130815,Mapat Tunggul Selatan
13,08,16,130816,Simpang Alahan Mati
13,08,17,130817,Padang Gelugur
13,08,18,130818,Rao Utara
13,08,19,130819,Rao Selatan
13,09,01,130901,Pagai Utara
13,09,02,130902,Sipora Selatan
13,09,03,130903,Siberut Selatan
13,09,04,130904,Siberut Utara
13,09,05,130905,Siberut Barat
13,09,06,130906,Siberut Barat Daya
13,09,07,130907,Siberut Tengah
13,09,08,130908,Sipora Utara
13,09,09,130909,Sikakap
13,09,10,130910,Pagai Selatan
13,10,01,131001,Koto Baru
13,10,02,131002,Pulau Punjung
13,10,03,131003,Sungai Rumbai
13,10,04,131004,Sitiung
13,10,05,131005,Sembilan Koto
13,10,06,131006,Timpeh
13,10,07,131007,Koto Salak
13,10,08,131008,Tiumang
13,10,09,131009,Padang Laweh
13,10,10,131010,Asam Jujuhan
13,10,11,131011,Koto Besar
13,11,01,131101,Sangir
13,11,02,131102,Sungai Pagu
13,11,03,131103,Koto Parik Gadang Diateh
13,11,04,131104,Sangir Jujuan
13,11,05,131105,Sangir Batang Hari
13,11,06,131106,Pauh Duo
13,11,07,131107,Sangir Balai Janggo
13,12,01,131201,Sungai Beremas (Sei Beremas)
13,12,02,131202,Lembah Melintang
13,12,03,131203,Pasaman
13,12,04,131204,Talamau
13,12,05,131205,Kinali
13,12,06,131206,Gunung Tuleh (Gunungtuleh)
13,12,07,131207,Ranah Batahan
13,12,08,131208,Koto Balingka
13,12,09,131209,Sungai Aur (Sungaiaur)
13,12,10,131210,Luhak Nan Duo
13,12,11,131211,"Sasak Ranah Pasisie (Pesisir, Pasisir, Pesisie)"
13,71,01,137101,Padang Selatan
13,71,02,137102,Padang Timur
13,71,03,137103,Padang Barat
13,71,04,137104,Padang Utara
13,71,05,137105,Bungus Teluk Kabung
13,71,06,137106,Lubuk Begalung
13,71,07,137107,Lubuk Kilangan
13,71,08,137108,Pauh
13,71,09,137109,Kuranji
13,71,10,137110,Nanggalo
13,71,11,137111,Koto Tangah
13,72,01,137201,Lubuk Sikarah
13,72,02,137202,Tanjung Harapan
13,73,01,137301,Lembah Segar
13,73,02,137302,Barangin
13,73,03,137303,Silungkang
13,73,04,137304,Talawi
13,74,01,137401,Padang Panjang Timur
13,74,02,137402,Padang Panjang Barat
13,75,01,137501,Guguak Panjang (Guguk Panjang)
13,75,02,137502,Mandiangin Koto Selayan
13,75,03,137503,Aur Birugo Tigo Baleh
13,76,01,137601,Payakumbuh Barat
13,76,02,137602,Payakumbuh Utara
13,76,03,137603,Payakumbuh Timur
13,76,04,137604,Lamposi Tigo Nagori / Nagari
13,76,05,137605,Payakumbuh Selatan
13,77,01,137701,Pariaman Tengah
13,77,02,137702,Pariaman Utara
13,77,03,137703,Pariaman Selatan
13,77,04,137704,Pariaman Timur
14,01,01,140101,Bangkinang Kota
14,01,02,140102,Kampar
14,01,03,140103,Tambang
14,01,04,140104,XIII Koto Kampar
14,01,05,140105,Kuok
14,01,06,140106,Siak Hulu
14,01,07,140107,Kampar Kiri
14,01,08,140108,Kampar Kiri Hilir
14,01,09,140109,Kampar Kiri Hulu
14,01,10,140110,Tapung
14,01,11,140111,Tapung Hilir
14,01,12,140112,Tapung Hulu
14,01,13,140113,Salo
14,01,14,140114,Rumbio Jaya
14,01,15,140115,Bangkinang
14,01,16,140116,Perhentian Raja
14,01,17,140117,Kampa (Kampar Timur)
14,01,18,140118,Kampar Utara
14,01,19,140119,Kampar Kiri Tengah
14,01,20,140120,Gunung Sahilan
14,01,21,140121,Koto Kampar Hulu
14,02,01,140201,Rengat
14,02,02,140202,Rengat Barat
14,02,03,140203,Kelayang
14,02,04,140204,Pasir Penyu
14,02,05,140205,Peranap
14,02,06,140206,Siberida (Seberida)
14,02,07,140207,Batang Cenaku
14,02,08,140208,Batang Gangsal (Batang Gansal)
14,02,09,140209,Lirik
14,02,10,140210,Kuala Cenaku
14,02,11,140211,Sungai Lala
14,02,12,140212,Lubuk Batu Jaya
14,02,13,140213,Rakit Kulim
14,02,14,140214,Batang Peranap
14,03,01,140301,Bengkalis
14,03,02,140302,Bantan
14,03,03,140303,Bukit Batu
14,03,09,140309,Mandau
14,03,10,140310,Rupat
14,03,11,140311,Rupat Utara
14,03,12,140312,Siak Kecil
14,03,13,140313,Pinggir
14,03,14,140314,Bandar Laksamana
14,03,15,140315,Talang Muandau
14,03,16,140316,Bathin Solapan
14,04,01,140401,Reteh
14,04,02,140402,Enok
14,04,03,140403,Kuala Indragiri
14,04,04,140404,Tembilahan
14,04,05,140405,Tempuling
14,04,06,140406,Gaung Anak Serka
14,04,07,140407,Mandah
14,04,08,140408,Kateman
14,04,09,140409,Keritang
14,04,10,140410,Tanah Merah
14,04,11,140411,Batang Tuaka
14,04,12,140412,Gaung
14,04,13,140413,Tembilahan Hulu
14,04,14,140414,Kemuning
14,04,15,140415,Pelangiran
14,04,16,140416,Teluk Belengkong
14,04,17,140417,Pulau Burung
14,04,18,140418,Concong
14,04,19,140419,Kempas
14,04,20,140420,Sungai Batang
14,05,01,140501,Ukui
14,05,02,140502,Pangkalan Kerinci
14,05,03,140503,Pangkalan Kuras
14,05,04,140504,Pangkalan Lesung
14,05,05,140505,Langgam
14,05,06,140506,Pelalawan
14,05,07,140507,Kerumutan
14,05,08,140508,Bunut
14,05,09,140509,Teluk Meranti
14,05,10,140510,Kuala Kampar
14,05,11,140511,Bandar Sei Kijang
14,05,12,140512,Bandar Petalangan
14,06,01,140601,Ujung Batu
14,06,02,140602,Rokan IV Koto
14,06,03,140603,Rambah
14,06,04,140604,Tambusai
14,06,05,140605,Kepenuhan
14,06,06,140606,Kunto Darussalam
14,06,07,140607,Rambah Samo
14,06,08,140608,Rambah Hilir
14,06,09,140609,Tambusai Utara
14,06,10,140610,Bangun Purba
14,06,11,140611,Tandun
14,06,12,140612,Kabun
14,06,13,140613,Bonai Darussalam
14,06,14,140614,Pagaran Tapah Darussalam
14,06,15,140615,Kepenuhan Hulu
14,06,16,140616,Pendalian IV Koto
14,07,01,140701,Kubu
14,07,02,140702,Bangko
14,07,03,140703,Tanah Putih
14,07,04,140704,Rimba Melintang
14,07,05,140705,Bagansinembah (Bagan Sinembah)
14,07,06,140706,Pasir Limau Kapas
14,07,07,140707,Sinaboi (Senaboi)
14,07,08,140708,Pujud
14,07,09,140709,Tanah Putih Tanjung Melawan
14,07,10,140710,Bangko Pusako / Pusaka
14,07,11,140711,Simpang Kanan
14,07,12,140712,Batu Hampar
14,07,13,140713,Rantau Kopar
14,07,14,140714,Pekaitan
14,07,15,140715,Kubu Babussalam
14,07,16,140716,Tanjung Medan
14,07,17,140717,Bagan Sinembah Raya
14,07,18,140718,Balai Jaya
14,08,01,140801,Siak
14,08,02,140802,Sungai Apit
14,08,03,140803,Minas
14,08,04,140804,Tualang
14,08,05,140805,Sungai Mandau
14,08,06,140806,Dayun
14,08,07,140807,Kerinci Kanan
14,08,08,140808,Bunga Raya
14,08,09,140809,Koto Gasib
14,08,10,140810,Kandis
14,08,11,140811,Lubuk Dalam
14,08,12,140812,Sabak Auh
14,08,13,140813,Mempura
14,08,14,140814,Pusako
14,09,01,140901,Kuantan Mudik
14,09,02,140902,Kuantan Tengah
14,09,03,140903,Singingi
14,09,04,140904,Kuantan Hilir
14,09,05,140905,Cerenti
14,09,06,140906,Benai
14,09,07,140907,Gunungtoar (Gunung Toar)
14,09,08,140908,Singingi Hilir
14,09,09,140909,Pangean
14,09,10,140910,Logas Tanah Darat
14,09,11,140911,Inuman
14,09,12,140912,Hulu Kuantan
14,09,13,140913,Kuantan Hilir Seberang
14,09,14,140914,Sentajo Raya
14,09,15,140915,Pucuk Rantau
14,10,01,141001,Tebing Tinggi
14,10,02,141002,Rangsang Barat
14,10,03,141003,Rangsang
14,10,04,141004,Tebing Tinggi Barat
14,10,05,141005,Merbau
14,10,06,141006,Pulaumerbau
14,10,07,141007,Tebing Tinggi Timur
14,10,08,141008,Tasik Putri Puyu
14,10,09,141009,Rangsang Pesisir
14,71,01,147101,Sukajadi
14,71,02,147102,Pekanbaru Kota
14,71,03,147103,Sail
14,71,04,147104,Lima Puluh
14,71,05,147105,Senapelan
14,71,06,147106,Rumbai Barat
14,71,07,147107,Bukit Raya
14,71,08,147108,Binawidya
14,71,09,147109,Marpoyan Damai
14,71,10,147110,Tenayan Raya
14,71,11,147111,Payung Sekaki
14,71,12,147112,Rumbai (Rumbai Pesisir)
14,71,13,147113,Tuahmadani
14,71,14,147114,Kulim
14,71,15,147115,Rumbai Timur
14,72,01,147201,Dumai Barat
14,72,02,147202,Dumai Timur
14,72,03,147203,Bukit Kapur
14,72,04,147204,Sungai Sembilan
14,72,05,147205,Medang Kampai
14,72,06,147206,Dumai Kota
14,72,07,147207,Dumai Selatan
15,01,01,150101,Gunung Raya
15,01,02,150102,Danau Kerinci
15,01,04,150104,Sitinjau Laut
15,01,05,150105,Air Hangat
15,01,06,150106,Gunung Kerinci
15,01,07,150107,Batang Merangin
15,01,08,150108,Keliling Danau
15,01,09,150109,Kayu Aro
15,01,11,150111,Air Hangat Timur
15,01,15,150115,Gunung Tujuh
15,01,16,150116,Siulak
15,01,17,150117,Depati Tujuh
15,01,18,150118,Siulak Mukai
15,01,19,150119,Kayu Aro Barat
15,01,20,150120,Bukitkerman
15,01,21,150121,Air Hangat Barat
15,01,22,150122,Tanah Cogok
15,01,23,150123,Danau Kerinci Barat
15,02,01,150201,Jangkat
15,02,02,150202,Bangko
15,02,03,150203,Muara Siau
15,02,04,150204,Sungai Manau
15,02,05,150205,Tabir
15,02,06,150206,Pamenang
15,02,07,150207,Tabir Ulu
15,02,08,150208,Tabir Selatan
15,02,09,150209,Lembah Masurai
15,02,10,150210,Bangko Barat
15,02,11,150211,Nalo Tantan (Nalo Tatan)
15,02,12,150212,Batang Masumai
15,02,13,150213,Pamenang Barat
15,02,14,150214,Tabir Ilir
15,02,15,150215,Tabir Timur
15,02,16,150216,Renah Pembarap
15,02,17,150217,Pangkalan Jambu
15,02,18,150218,Jangkat Timur (Sungai Tenang)
15,02,19,150219,Renah Pamenang (Renah Pemenang)
15,02,20,150220,Pamenang Selatan
15,02,21,150221,Margo Tabir
15,02,22,150222,Tabir Lintas
15,02,23,150223,Tabir Barat
15,02,24,150224,Tiang Pumpung
15,03,01,150301,Batang Asai
15,03,02,150302,Limun
15,03,03,150303,Sarolangun
15,03,04,150304,Pauh
15,03,05,150305,Pelawan
15,03,06,150306,Mandiangin
15,03,07,150307,Air Hitam
15,03,08,150308,Bathin VIII (Batin VIII)
15,03,09,150309,Singkut
15,03,10,150310,Cermin Nan Gedang / Gadang
15,03,11,150311,Mandiangin Timur
15,04,01,150401,Mersam
15,04,02,150402,Muara Tembesi
15,04,03,150403,Muara Bulian
15,04,04,150404,Batin XXIV
15,04,05,150405,Pemayung
15,04,06,150406,Maro Sebo Ulu
15,04,07,150407,Bajubang
15,04,08,150408,Maro Sebo Ilir
15,05,01,150501,Jambi Luar Kota
15,05,02,150502,Sekernan
15,05,03,150503,Kumpeh
15,05,04,150504,Maro Sebo
15,05,05,150505,Mestong
15,05,06,150506,Kumpeh Ulu
15,05,07,150507,Sungai Bahar
15,05,08,150508,Sungai Gelam
15,05,09,150509,Bahar Utara
15,05,10,150510,Bahar Selatan
15,05,11,150511,Taman Rajo
15,06,01,150601,Tungkal Ulu
15,06,02,150602,Tungkal Ilir
15,06,03,150603,Pengabuan
15,06,04,150604,Betara
15,06,05,150605,Merlung
15,06,06,150606,Tebing Tinggi
15,06,07,150607,Batang Asam
15,06,08,150608,Renah Mendaluh
15,06,09,150609,Muara Papalik
15,06,10,150610,Seberang Kota
15,06,11,150611,Bram Itam
15,06,12,150612,Kuala Betara
15,06,13,150613,Senyerang
15,07,01,150701,Muara Sabak Timur
15,07,02,150702,Nipah Panjang
15,07,03,150703,Mendahara
15,07,04,150704,Rantau Rasau
15,07,05,150705,Sadu
15,07,06,150706,Dendang
15,07,07,150707,Muara Sabak Barat
15,07,08,150708,Kuala Jambi
15,07,09,150709,Mendahara Ulu
15,07,10,150710,Geragai
15,07,11,150711,Berbak
15,08,01,150801,Tanah Tumbuh
15,08,02,150802,Rantau Pandan
15,08,03,150803,Pasar Muaro Bungo (Pasar Muara Bungo)
15,08,04,150804,Jujuhan
15,08,05,150805,Tanah Sepenggal
15,08,06,150806,Pelepat
15,08,07,150807,Limbur Lubuk Mengkuang
15,08,08,150808,Muko-muko Bathin VII
15,08,09,150809,Pelepat Ilir
15,08,10,150810,Batin II Babeko (Bathin)
15,08,11,150811,Bathin III
15,08,12,150812,Bungo Dani
15,08,13,150813,Rimbo Tengah
15,08,14,150814,Bathin III Ulu
15,08,15,150815,Bathin II Pelayang
15,08,16,150816,Jujuhan Ilir
15,08,17,150817,Tanah Sepenggal Lintas
15,09,01,150901,Tebo Tengah
15,09,02,150902,Tebo Ilir
15,09,03,150903,Tebo Ulu
15,09,04,150904,Rimbo Bujang
15,09,05,150905,Sumay
15,09,06,150906,VII Koto
15,09,07,150907,Rimbo Ulu
15,09,08,150908,Rimbo Ilir
15,09,09,150909,Tengah Ilir
15,09,10,150910,Serai Serumpun
15,09,11,150911,VII Koto Ilir
15,09,12,150912,Muara Tabir
15,71,01,157101,Telanaipura
15,71,02,157102,Jambi Selatan
15,71,03,157103,Jambi Timur
15,71,04,157104,Pasar Jambi
15,71,05,157105,Pelayangan
15,71,06,157106,Danau Teluk
15,71,07,157107,Kota Baru
15,71,08,157108,Jelutung
15,71,09,157109,Alam Barajo
15,71,10,157110,Danau Sipin
15,71,11,157111,Paal Merah
15,72,01,157201,Sungai Penuh
15,72,02,157202,Pesisir Bukit
15,72,03,157203,Hamparan Rawang
15,72,04,157204,Tanah Kampung
15,72,05,157205,Kumun Debai
15,72,06,157206,Pondok Tinggi
15,72,07,157207,Koto Baru
15,72,08,157208,Sungai Bungkal
16,01,07,160107,Sosoh Buay Rayap
16,01,08,160108,Pengandonan
16,01,09,160109,Peninjauan
16,01,13,160113,Baturaja Barat
16,01,14,160114,Baturaja Timur
16,01,20,160120,Ulu Ogan
16,01,21,160121,Semidang Aji
16,01,22,160122,Lubuk Batang
16,01,28,160128,Lengkiti
16,01,29,160129,Sinar Peninjauan
16,01,30,160130,Lubuk Raja
16,01,31,160131,Muara Jaya
16,01,32,160132,Kedaton Peninjauan Raya
16,02,02,160202,Tanjung Lubuk
16,02,03,160203,Pedamaran
16,02,04,160204,Mesuji
16,02,05,160205,Kayu Agung
16,02,08,160208,Sirah Pulau Padang
16,02,11,160211,Tulung Selapan
16,02,12,160212,Pampangan
16,02,13,160213,Lempuing
16,02,14,160214,Air Sugihan
16,02,15,160215,Sungai Menang
16,02,17,160217,Jejawi
16,02,18,160218,Cengal
16,02,19,160219,Pangkalan Lampam
16,02,20,160220,Mesuji Makmur
16,02,21,160221,Mesuji Raya
16,02,22,160222,Lempuing Jaya
16,02,23,160223,Teluk Gelam
16,02,24,160224,Pedamaran Timur
16,03,01,160301,Tanjung Agung
16,03,02,160302,Muara Enim
16,03,03,160303,Rambang Niru (Rambang Dangku)
16,03,04,160304,Gunung Megang
16,03,06,160306,Gelumbang
16,03,07,160307,Lawang Kidul
16,03,08,160308,Semende Darat Laut
16,03,09,160309,Semende Darat Tengah
16,03,10,160310,Semende Darat Ulu
16,03,11,160311,Ujan Mas
16,03,14,160314,Lubai
16,03,15,160315,Rambang
16,03,16,160316,Sungai Rotan
16,03,17,160317,Lembak
16,03,19,160319,Benakat
16,03,21,160321,Kelekar
16,03,22,160322,Muara Belida
16,03,23,160323,Belimbing
16,03,24,160324,Belida Darat
16,03,25,160325,Lubai Ulu
16,03,26,160326,Empat Petulai Dangku
16,03,27,160327,Panang Enim
16,04,01,160401,Tanjungsakti Pumu (Tanjung Sakti Pumu)
16,04,06,160406,Jarai
16,04,07,160407,Kota Agung
16,04,08,160408,Pulaupinang (Pulau Pinang)
16,04,09,160409,Merapi Barat
16,04,10,160410,Lahat
16,04,12,160412,Pajar Bulan
16,04,15,160415,Mulak Ulu
16,04,16,160416,Kikim Selatan
16,04,17,160417,Kikim Timur
16,04,18,160418,Kikim Tengah
16,04,19,160419,Kikim Barat
16,04,20,160420,Pseksu
16,04,21,160421,Gumay Talang
16,04,22,160422,Pagar Gunung
16,04,23,160423,Merapi Timur
16,04,24,160424,Tanjung Sakti Pumi
16,04,25,160425,Gumay Ulu
16,04,26,160426,Merapi Selatan
16,04,27,160427,Tanjungtebat (Tanjung Tebat)
16,04,28,160428,Muarapayang
16,04,29,160429,Sukamerindu
16,04,30,160430,Mulak Sebingkai
16,04,31,160431,Lahat Selatan
16,05,01,160501,Tugumulyo
16,05,02,160502,Muara Lakitan
16,05,03,160503,Muara Kelingi
16,05,08,160508,Jayaloka (Jaya Loka)
16,05,09,160509,Muara Beliti
16,05,10,160510,STL Ulu Terawas (Suku Tengah Lakitan Ulu Terawas)
16,05,11,160511,Selangit
16,05,12,160512,Megang Sakti
16,05,13,160513,Purwodadi
16,05,14,160514,BTS Ulu
16,05,18,160518,Tiang Pumpung Kepungut
16,05,19,160519,Sumber Harta
16,05,20,160520,Tuah Negeri
16,05,21,160521,Suka Karya (Sukakarya)
16,06,01,160601,Sekayu
16,06,02,160602,Lais
16,06,03,160603,Sungai Keruh
16,06,04,160604,Batang Hari Leko
16,06,05,160605,Sanga Desa
16,06,06,160606,Babat Toman
16,06,07,160607,Sungai Lilin
16,06,08,160608,Keluang
16,06,09,160609,Bayung Lencir
16,06,10,160610,Plakat Tinggi (Pelakat Tinggi)
16,06,11,160611,Lalan
16,06,12,160612,Tungkal Jaya
16,06,13,160613,Lawang Wetan
16,06,14,160614,Babat Supat
16,06,15,160615,Jirak Jaya
16,07,01,160701,Banyuasin I
16,07,02,160702,Banyuasin II
16,07,03,160703,Banyuasin III
16,07,04,160704,Pulau Rimau
16,07,05,160705,Betung
16,07,06,160706,Rambutan
16,07,07,160707,Muara Padang
16,07,08,160708,Muara Telang
16,07,09,160709,Makarti Jaya
16,07,10,160710,Talang Kelapa
16,07,11,160711,Rantau Bayur
16,07,12,160712,Tanjung Lago
16,07,13,160713,Muara Sugihan
16,07,14,160714,Air Salek
16,07,15,160715,Tungkal Ilir
16,07,16,160716,Suak Tapeh
16,07,17,160717,Sembawa
16,07,18,160718,Sumber Marga Telang
16,07,19,160719,Air Kumbang
16,07,20,160720,Karang Agung Ilir
16,07,21,160721,Selat Penuguan
16,08,01,160801,Martapura
16,08,02,160802,Buay Madang
16,08,03,160803,Belitang
16,08,04,160804,Cempaka
16,08,05,160805,Buay Pemuka Peliung
16,08,06,160806,Madang Suku II
16,08,07,160807,Madang Suku I
16,08,08,160808,Semendawai Suku III
16,08,09,160809,Belitang II
16,08,10,160810,Belitang III
16,08,11,160811,Bunga Mayang
16,08,12,160812,Buay Madang Timur
16,08,13,160813,Madang Suku III
16,08,14,160814,Semendawai Barat
16,08,15,160815,Semendawai Timur
16,08,16,160816,Jayapura
16,08,17,160817,Belitang Jaya
16,08,18,160818,Belitang Madang Raya
16,08,19,160819,Belitang Mulya
16,08,20,160820,Buay Pemuka Bangsa Raja
16,09,01,160901,Muara Dua (Muaradua)
16,09,02,160902,Pulau Beringin
16,09,03,160903,Banding Agung
16,09,04,160904,Muara Dua Kisam (Muaradua Kisam)
16,09,05,160905,Simpang
16,09,06,160906,Buay Sandang Aji
16,09,07,160907,Buay Runjung
16,09,08,160908,Mekakau Ilir
16,09,09,160909,Buay Pemaca
16,09,10,160910,Kisam Tinggi
16,09,11,160911,Kisam Ilir
16,09,12,160912,Buay Pematang Ribu Ranau Tengah
16,09,13,160913,Warkuk Ranau Selatan
16,09,14,160914,Runjung Agung
16,09,15,160915,Sungai Are
16,09,16,160916,Sindang Danau
16,09,17,160917,Buana Pemaca
16,09,18,160918,Tiga Dihaji
16,09,19,160919,Buay Rawan
16,10,01,161001,Muara Kuang
16,10,02,161002,Tanjung Batu
16,10,03,161003,Tanjung Raja
16,10,04,161004,Indralaya
16,10,05,161005,Pemulutan
16,10,06,161006,Rantau Alai
16,10,07,161007,Indralaya Utara
16,10,08,161008,Indralaya Selatan
16,10,09,161009,Pemulutan Selatan
16,10,10,161010,Pemulutan Barat
16,10,11,161011,Rantau Panjang
16,10,12,161012,Sungai Pinang
16,10,13,161013,Kandis
16,10,14,161014,Rambang Kuang
16,10,15,161015,Lubuk Keliat
16,10,16,161016,Payaraman
16,11,01,161101,Muara Pinang
16,11,02,161102,Pendopo
16,11,03,161103,Ulu Musi
16,11,04,161104,Tebing Tinggi
16,11,05,161105,Lintang Kanan
16,11,06,161106,Talang Padang
16,11,07,161107,Pasemah Air Keruh
16,11,08,161108,Sikap Dalam
16,11,09,161109,Saling
16,11,10,161110,Pendopo Barat
16,12,01,161201,Talang Ubi
16,12,02,161202,Penukal Utara
16,12,03,161203,Penukal
16,12,04,161204,Abab
16,12,05,161205,Tanah Abang
16,13,01,161301,Rupit
16,13,02,161302,Rawas Ulu
16,13,03,161303,Nibung
16,13,04,161304,Rawas Ilir
16,13,05,161305,Karang Dapo
16,13,06,161306,Karang Jaya
16,13,07,161307,Ulu Rawas
16,71,01,167101,Ilir Barat Dua (Ilir Barat II)
16,71,02,167102,Seberang Ulu Satu (Seberang Ulu I)
16,71,03,167103,Seberang Ulu Dua (Seberang Ulu II)
16,71,04,167104,Ilir Barat Satu (Ilir Barat I)
16,71,05,167105,Ilir Timur Satu (Ilir Timur I)
16,71,06,167106,Ilir Timur Dua (Ilir Timur II)
16,71,07,167107,Sukarami
16,71,08,167108,Sako
16,71,09,167109,Kemuning
16,71,10,167110,Kalidoni
16,71,11,167111,Bukitkecil (Bukit Kecil)
16,71,12,167112,Gandus
16,71,13,167113,Kertapati
16,71,14,167114,Plaju
16,71,15,167115,Alang Alang Lebar
16,71,16,167116,Sematangborang (Sematang Borang)
16,71,17,167117,Jakabaring
16,71,18,167118,Ilir Timur Tiga
16,72,01,167201,Pagar Alam Utara
16,72,02,167202,Pagar Alam Selatan
16,72,03,167203,Dempo Utara
16,72,04,167204,Dempo Selatan
